"","users","evcent","in.degree","out.degree","total.degree","betweenness","transitivity","coreness","turnover","p","n","s","n.pull","n.issue","n.issue.c","n.pull.c","n.commit","n.interactions"
"552",440926,0.00821391869186357,10,10,10,150.554455627549,0.711111111111111,8,TRUE,0,0,0,7,1,0,3,9,20
"553",57132,0.000107288269421257,1,1,1,0,NaN,1,FALSE,0,0,0,1,2,1,0,1,5
"554",384535,0,0,0,0,0,NaN,0,TRUE,0,0,0,4,0,0,0,2,6
"555",10973,0.0207435086512094,14,14,14,89.230066436261,0.901098901098901,13,TRUE,0,0,0,4,0,1,0,2,7
"556",17609,0.00127123674585561,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,0,2
"557",10033,0.0219893796193898,25,25,25,600.027685206372,0.603333333333333,19,TRUE,0,0,0,6,0,0,5,0,11
"558",148708,0.0333979317911724,33,33,33,10206.3974152625,0.293560606060606,15,TRUE,0,0,0,9,0,7,8,28,52
"559",489586,0.00324117721790551,3,3,3,4392,0.333333333333333,2,FALSE,0,0,0,1,1,1,1,0,4
"560",48235,0.00610331387145839,32,32,32,6840.81262469438,0.368951612903226,15,TRUE,0,0,0,1,0,4,1,0,6
"561",59140,0.0207117472505203,7,7,7,0,1,7,FALSE,0,0,0,1,0,0,1,1,3
"562",193936,0.0337722465139117,48,48,48,1625.40970228078,0.453900709219858,23,FALSE,0,0,0,23,4,2,11,17,57
"563",208253,0.00727365701830417,5,5,5,0,1,5,TRUE,0,0,0,19,0,0,12,16,47
"564",203366,0.00952880897341259,4,4,4,20.0910488668116,0.833333333333333,4,TRUE,0,0,0,1,1,0,2,2,6
"565",8005,0.0208066685502798,10,10,10,328.890781430044,0.688888888888889,8,FALSE,0,0,0,1,1,0,1,0,3
"566",12062,0.0247532547351223,16,16,16,1693.81888988709,0.533333333333333,12,FALSE,0,0,0,8,3,6,9,15,41
"567",259890,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,2,3
"568",28652,0.00382725851069449,4,4,4,0,1,4,FALSE,0,0,0,3,1,0,0,0,4
"569",10403,0.00901601988721086,17,17,17,1855.11489098402,0.382352941176471,11,FALSE,0,0,0,4,1,3,2,3,13
"570",1075834,0.00144150853348461,1,1,1,0,NaN,1,FALSE,0,0,0,2,0,0,0,0,2
"571",26794,0.0403810692143333,42,42,42,3060.18806031704,0.398373983739837,18,TRUE,0,0,0,3,1,6,3,0,13
"572",378646,0.0265556172158432,33,33,33,2002.11047403027,0.585227272727273,24,TRUE,0,0,0,5,3,6,0,2,16
"573",203989,0.00216079318639424,2,2,2,0,1,2,TRUE,0,0,0,2,0,0,3,4,9
"574",9863,0.0139988964167616,18,18,18,2718.46242393711,0.398692810457516,10,TRUE,0,0,0,2,5,6,2,3,18
"575",169018,0.0119879038349595,7,7,7,301.885307795192,0.761904761904762,6,TRUE,0,0,0,1,2,1,2,4,10
"576",96188,0.0273215914515904,36,36,36,2950.01542592418,0.438095238095238,17,TRUE,0,0,0,3,0,3,4,3,13
"577",223822,0.00198359514927302,2,2,2,0,1,2,FALSE,0,0,0,1,1,0,1,2,5
"578",2911,0.779365273962216,193,193,193,12771.5814399217,0.569246545768566,142,TRUE,0,0,0,9,10,10,1,30,60
"579",18446,0.00380803129739708,4,4,4,104.544869444617,0.833333333333333,3,TRUE,0,0,0,1,0,1,3,0,5
"580",95246,0.00196978332775552,1,1,1,0,NaN,1,TRUE,0,0,0,3,0,0,4,4,11
"581",39347,0.00378561821950305,3,3,3,53.7687942354419,0.333333333333333,3,TRUE,0,0,0,2,0,2,4,1,9
"582",3011,0.0180270092872369,7,7,7,31.5780814563861,0.857142857142857,7,FALSE,0,0,0,5,1,1,1,3,11
"583",3363,0.00196978332775552,1,1,1,0,NaN,1,TRUE,0,0,0,1,0,0,1,13,15
"584",15209,0.00370066859759862,4,4,4,114.023192683704,0.833333333333333,3,TRUE,0,0,0,2,1,2,0,2,7
"585",23032,0.00875781272011092,3,3,3,0,1,3,TRUE,0,0,0,1,0,0,3,1,5
"586",759955,0.0345995806728323,37,37,37,2305.25013720916,0.435435435435435,19,TRUE,0,0,0,1,1,6,13,1,22
"587",11112,0.0101633993344995,6,6,6,0,1,6,TRUE,0,0,0,4,0,0,3,16,23
"588",88676,0.034256361792931,16,16,16,13.696183310784,0.941666666666667,16,FALSE,0,0,0,20,0,0,13,17,50
"589",215,0.0421660179036844,30,30,30,1253.89047106335,0.63448275862069,22,FALSE,0,0,0,1,2,3,2,0,8
"590",48357,0.0234942953288593,12,12,12,542.507882139017,0.454545454545455,9,TRUE,0,0,0,1,2,3,6,1,13
"591",145,0.0145745620657335,16,16,16,55.7139377835445,0.758333333333333,14,FALSE,0,0,0,2,0,1,2,1,6
"592",2783,0.0176853860406154,21,21,21,318.986435620906,0.790476190476191,18,TRUE,0,0,0,1,0,1,4,0,6
"593",126524,0.00751673582133745,5,5,5,0,1,5,FALSE,0,0,0,2,0,0,1,0,3
"594",13963,0.00253625341901279,3,3,3,110.337334415717,0.666666666666667,2,FALSE,0,0,0,1,1,0,0,0,2
"595",158177,0.00200759298271725,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,2,0,3
"596",114588,0.00249396323203667,2,2,2,0,1,2,TRUE,0,0,0,1,1,1,1,2,6
"597",25427,0.00341129186124013,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,1,0,2
"598",85851,0.0285409336180893,19,19,19,195.05612622501,0.935672514619883,18,TRUE,0,0,0,2,0,1,1,1,5
"599",16936,0.00108705274372456,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,0,0,1
"600",65950,0.0169332721380832,29,29,29,496.01092585982,0.852216748768473,26,FALSE,0,0,0,10,5,4,2,8,29
"601",2273,0.0277208216939823,28,28,28,431.480426422157,0.560846560846561,20,TRUE,0,0,0,5,4,12,7,1,29
"602",25760,0.0272480930819437,16,16,16,899.405556694638,0.666666666666667,12,TRUE,0,0,0,5,1,4,8,2,20
"603",105412,0.0126276757752957,7,7,7,1.66908172090617,0.904761904761905,7,TRUE,0,0,0,1,1,1,2,0,5
"604",174703,0.0207471613857217,25,25,25,1084.03061217568,0.583333333333333,17,TRUE,0,0,0,1,1,2,2,1,7
"605",24421,0.0836581299585514,126,126,126,37555.7414952899,0.171047619047619,32,TRUE,0,0,0,4,5,39,31,7,86
"606",3009,0.00255229693185912,2,2,2,0,1,2,FALSE,0,0,0,3,7,0,1,1,12
"607",287994,0.0225774905828583,15,15,15,497.234666618073,0.647619047619048,11,TRUE,0,0,0,8,1,1,14,9,33
"608",57614,0.0096685680770207,11,11,11,0,1,11,TRUE,0,0,0,3,0,0,7,4,14
"609",35058,0.00248159634489864,2,2,2,0,1,2,TRUE,0,0,0,1,2,1,1,0,5
"610",243846,0.035379945005037,20,20,20,2331.72084115314,0.478947368421053,12,TRUE,0,0,0,10,5,3,4,2,24
"611",648220,0.00839442360064264,13,13,13,310.648971844256,0.576923076923077,10,TRUE,0,0,0,1,0,2,1,1,5
"612",10766,0.0469287722818419,66,66,66,8692.73767896011,0.272261072261072,23,FALSE,0,0,0,37,6,6,6,32,87
"613",44640,0.00678808544127645,11,11,11,1048.9216437723,0.363636363636364,7,TRUE,0,0,0,21,3,16,1,34,75
"614",103942,0.00196978332775552,1,1,1,0,NaN,1,TRUE,0,0,0,1,1,1,5,0,8
"615",37739,0.0123305806150386,6,6,6,59.5073322142658,0.866666666666667,5,TRUE,0,0,0,2,3,4,1,0,10
"616",992,0.00195891815288735,3,3,3,0,1,3,TRUE,0,0,0,1,1,0,4,1,7
"617",905505,0.0459676712331933,98,98,98,7591.15409708565,0.447506837786661,56,FALSE,0,0,0,22,11,7,4,0,44
"618",3892,0.0615614426785335,75,75,75,14446.7557738165,0.267027027027027,28,TRUE,0,0,0,34,2,11,39,138,224
"619",675985,0.0021725076834865,3,3,3,0,1,3,FALSE,0,0,0,1,0,1,0,1,3
"620",156,0.00438634519786828,8,8,8,0,1,8,FALSE,0,0,0,5,0,0,8,27,40
"621",9556,0.00398640465991947,3,3,3,0,1,3,FALSE,0,0,0,1,0,0,0,0,1
"622",5518,0.00196978332775552,1,1,1,0,NaN,1,FALSE,0,0,0,10,0,0,0,0,10
"623",36079,0.0731300108072444,125,125,125,76588.0658851165,0.132903225806452,31,TRUE,0,0,0,139,0,38,88,137,402
"624",4815,0.0090060139387188,7,7,7,7.26193914292655,0.857142857142857,7,TRUE,0,0,0,36,25,9,0,37,107
"625",88799,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"626",287640,0.022727211935882,30,30,30,2171.4304427365,0.632183908045977,21,FALSE,0,0,0,3,3,2,10,0,18
"627",8155,0.0333281554650483,51,51,51,10178.5203517431,0.374901960784314,22,FALSE,0,0,0,4,4,9,4,6,27
"628",19221,0.0465529430971814,52,52,52,3873.50862652917,0.406485671191554,22,TRUE,0,0,0,1,0,10,4,0,15
"629",20785,0.00144448105161028,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,0,1,2
"630",637158,0.00997494882017221,4,4,4,0,1,4,FALSE,0,0,0,1,0,0,2,0,3
"631",344930,0.00138511653730988,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,0,1,2
"632",176234,4.27110598860453e-05,1,1,1,0,NaN,1,FALSE,0,0,0,15,1,0,3,17,36
"633",23230,0.0118963544218816,12,12,12,38.6778643797154,0.909090909090909,11,TRUE,0,0,0,2,6,8,2,1,19
"634",80070,0.0670909899802366,92,92,92,15395.0675477684,0.263019589106546,31,TRUE,0,0,0,16,2,23,14,13,68
"635",425855,0.0232249315467403,15,15,15,318.99947138514,0.733333333333333,12,FALSE,0,0,0,2,0,0,2,0,4
"636",10659,0.0243919516109732,30,30,30,2496.84842386535,0.354022988505747,19,TRUE,0,0,0,6,6,14,10,3,39
"637",157633,0.00775607221322626,4,4,4,0,1,4,FALSE,0,0,0,1,0,0,0,0,1
"638",205423,0.00423051660460388,3,3,3,0,1,3,FALSE,0,0,0,3,0,0,3,1,7
"639",11460,0.0342185977288895,51,51,51,3761.09593293024,0.574901960784314,34,FALSE,0,0,0,22,4,5,3,11,45
"640",200543,0.00228066699223334,3,3,3,0,1,3,TRUE,0,0,0,3,0,0,2,1,6
"641",9582,0.282891916107406,1037,1037,1037,1136359.24413604,0.0192454474035959,44,TRUE,0,0,0,6,7,281,1346,2573,4213
"642",97317,0.0326909771990816,34,34,34,2491.26067082718,0.570409982174688,23,FALSE,0,0,0,4,3,4,13,8,32
"643",200500,0.0551261641407639,68,68,68,37106.6639300123,0.193590869183494,25,TRUE,0,0,0,62,2,20,31,65,180
"644",334809,0.0461261496715326,33,33,33,1749.6105150946,0.596590909090909,21,FALSE,0,0,0,7,16,2,5,0,30
"645",306809,0.00108705274372456,1,1,1,0,NaN,1,FALSE,0,0,0,1,1,0,0,0,2
"646",392520,0.0292669867035639,22,22,22,135.771789131584,0.891774891774892,20,FALSE,0,0,0,4,2,0,12,2,20
"647",71979,0.00765034403908204,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,1,0,2
"648",507446,0.010294685437919,6,6,6,25.4686786854103,0.8,5,TRUE,0,0,0,2,0,0,10,0,12
"649",39310,0.0177601844477106,6,6,6,0,1,6,TRUE,0,0,0,1,0,0,6,0,7
"650",149785,0.000383844828589263,1,1,1,0,NaN,1,FALSE,0,0,0,1,1,0,0,1,3
"651",34967,0.00696699753859406,5,5,5,0,1,5,TRUE,0,0,0,1,2,2,5,0,10
"652",140352,0.0059881886495681,1,1,1,0,NaN,1,FALSE,0,0,0,2,0,0,1,0,3
"653",11246,0.0457051672024577,60,60,60,4567.98565093048,0.42090395480226,28,TRUE,0,0,0,1,6,11,2,1,21
"654",712698,0.0849483700843027,116,116,116,38472.4881361896,0.182908545727136,34,TRUE,0,0,0,20,14,75,69,12,190
"655",151257,0.0108312800264904,5,5,5,0,1,5,TRUE,0,0,0,1,0,0,6,0,7
"656",402957,0.0013196033592704,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,2,1,4
"657",109489,0.0287114833170121,22,22,22,2125.1692964451,0.545454545454546,14,TRUE,0,0,0,3,0,3,3,2,11
"658",19538,0.0227322461149957,16,16,16,1672.9308601733,0.483333333333333,9,TRUE,0,0,0,4,2,1,9,5,21
"659",21111,0.00144150853348461,1,1,1,0,NaN,1,TRUE,0,0,0,2,1,0,0,2,5
"660",22904,0.024545070450587,33,33,33,2835.4986068221,0.698863636363636,26,FALSE,0,0,0,3,2,5,2,3,15
"661",167022,0.00205403371765606,4,4,4,0,1,4,TRUE,0,0,0,1,0,0,3,1,5
"662",398045,0.0190486021982389,7,7,7,0,1,7,TRUE,0,0,0,6,9,0,2,4,21
"663",78887,0.0277118360930028,36,36,36,4747.45841529586,0.738095238095238,30,TRUE,0,0,0,2,1,2,0,2,7
"664",42868,0.0203125084423871,12,12,12,182.237379181322,0.636363636363636,10,TRUE,0,0,0,3,4,5,6,0,18
"665",804922,0.0021089997719923,3,3,3,11.1745989959939,0.333333333333333,3,TRUE,0,0,0,10,0,0,5,0,15
"666",424802,0.00248637311955533,4,4,4,463.407103931467,0.666666666666667,3,TRUE,0,0,0,1,0,1,4,4,10
"667",10600,0.00144150853348461,1,1,1,0,NaN,1,FALSE,0,0,0,2,0,0,0,1,3
"668",509593,0.00182551038342375,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,0,2
"669",92630,0.00196978332775552,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,0,2
"670",290647,0.0107628224702082,4,4,4,0,1,4,TRUE,0,0,0,2,0,0,2,18,22
"671",265783,0.00196978332775553,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,0,2
"672",27900,0.00198359514927302,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,0,0,1
"673",203,0.00196978332775552,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,1,3
"674",201944,0.0203451117487918,27,27,27,517.071383192193,0.512820512820513,16,TRUE,0,0,0,1,0,0,4,3,8
"675",134780,0.00198359514927302,2,2,2,0,1,2,FALSE,0,0,0,2,0,0,1,0,3
"676",17424,0,0,0,0,0,NaN,0,TRUE,0,0,0,1,0,0,0,4,5
"677",135402,0.0503321771173785,52,52,52,34877.3215901639,0.225490196078431,22,TRUE,0,0,0,2,1,24,16,1,44
"678",15641,0.0229488176180064,43,43,43,2335.24206243569,0.665559246954596,34,TRUE,0,0,0,2,0,1,6,6,15
"679",228493,0.00170195532739471,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,0,2
"680",240587,0.000509206053070616,1,1,1,0,NaN,1,TRUE,0,0,0,2,0,0,1,3,6
"681",33982,0.00647344094534698,4,4,4,0,1,4,TRUE,0,0,0,4,1,0,6,1,12
"682",249427,0.0104341133921565,6,6,6,0,1,6,TRUE,0,0,0,2,1,1,2,1,7
"683",473,0.767895216516498,150,150,150,2021.82994594382,0.903982102908277,142,TRUE,0,0,0,1,0,3,0,1,5
"684",8074,0.0011413249573323,1,1,1,0,NaN,1,FALSE,0,0,0,2,0,0,1,0,3
"685",123168,0.0105114972243601,3,3,3,0,1,3,TRUE,0,0,0,1,0,0,6,0,7
"686",36308,0.0011966229638783,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,0,1,2
"687",131179,0.0118623499607422,13,13,13,55.3210940659531,0.871794871794872,12,FALSE,0,0,0,1,0,3,0,0,4
"688",34908,0.010173651367877,3,3,3,0,1,3,TRUE,0,0,0,2,0,0,3,4,9
"689",154595,0.00202959056435497,11,11,11,15905.9049193968,0.818181818181818,10,FALSE,0,0,0,2,0,0,0,1,3
"690",1064091,0.00196978332775552,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,2,0,3
"691",127984,0.00196978332775552,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,1,3
"692",43417,0.0201128796619995,17,17,17,611.340582352807,0.617647058823529,12,TRUE,0,0,0,1,2,4,1,0,8
"693",1901,0.0151158880661555,7,7,7,16.0803302781884,0.809523809523809,7,TRUE,0,0,0,1,1,2,1,3,8
"694",1191,0.0626031829498916,137,137,137,30481.0502933435,0.144482610562473,32,FALSE,0,0,0,22,7,29,11,38,107
"695",14304,0.0111167475197583,16,16,16,0,1,16,TRUE,0,0,0,2,0,2,1,0,5
"696",601007,0.765748564900548,144,144,144,1811.08937057851,0.976398601398601,142,FALSE,0,0,0,1,1,2,0,0,4
"697",55812,0.00198359514927302,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,2,0,3
"698",744532,0.0317638636197466,57,57,57,2520.64684724865,0.503132832080201,32,FALSE,0,0,0,1,0,2,1,0,4
"699",396486,0.00983073064675362,4,4,4,47.9850353524753,0.833333333333333,3,TRUE,0,0,0,4,0,0,2,0,6
"700",39321,0.0436171136775353,77,77,77,7437.64534449699,0.422761449077239,38,TRUE,0,0,0,1,0,13,1,0,15
"701",168858,0.0122094084729851,11,11,11,662.102861840122,0.672727272727273,8,TRUE,0,0,0,2,1,2,0,0,5
"702",43914,0.00940436372196833,8,8,8,4392,0.75,7,FALSE,0,0,0,2,1,1,0,0,4
"703",265339,0.00837368894260659,6,6,6,16.7284504673362,0.533333333333333,5,TRUE,0,0,0,2,2,13,2,1,20
"704",125331,0.0250976156115993,24,24,24,1780.28386012674,0.442028985507246,12,TRUE,0,0,0,15,5,16,9,10,55
"705",19303,0.0170808326729217,30,30,30,1328.93298541444,0.549425287356322,20,TRUE,0,0,0,2,1,3,5,1,12
"706",35007,0.00108705274372456,1,1,1,0,NaN,1,TRUE,0,0,0,10,0,0,0,4,14
"707",580737,0.00311110828508783,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,1,1,3
"708",19233,0.0104399310778438,26,26,26,0,1,26,TRUE,0,0,0,2,0,2,0,1,5
"709",2731,0.00196978332775553,1,1,1,0,NaN,1,FALSE,0,0,0,2,1,0,0,1,4
"710",12301,0.00786848750384302,3,3,3,0,1,3,FALSE,0,0,0,13,0,2,0,7,22
"711",135605,0.0486116964216988,45,45,45,6632.13583729209,0.305050505050505,21,TRUE,0,0,0,9,11,11,3,3,37
"712",10406,0.00528926631426514,7,7,7,0,1,7,TRUE,0,0,0,8,1,2,1,26,38
"713",9004,0.0100637579316625,17,17,17,364.57603318104,0.676470588235294,13,TRUE,0,0,0,3,1,0,4,0,8
"714",442443,0.0237827729193657,11,11,11,8.20308288276962,0.945454545454546,11,TRUE,0,0,0,16,5,1,11,12,45
"715",759626,0.00228367570760286,2,2,2,0,1,2,FALSE,0,0,0,1,1,0,2,0,4
"716",14623,0.0111881265778599,5,5,5,0,1,5,TRUE,0,0,0,1,2,3,1,0,7
"717",671721,0,0,0,0,0,NaN,0,FALSE,0,0,0,4,3,0,0,0,7
"718",64469,0.013572840585933,6,6,6,0,1,6,TRUE,0,0,0,1,0,0,4,2,7
"719",1082,0.0670613007187609,103,103,103,20587.0582019832,0.234342280601561,31,TRUE,0,0,0,3,1,16,6,1,27
"720",64558,0.00379529371117927,2,2,2,0,1,2,FALSE,0,0,0,13,0,0,2,7,22
"721",1050061,0.0156459462671211,6,6,6,575.698271648376,0.6,4,TRUE,0,0,0,1,3,4,0,0,8
"722",218005,0.0220282252404819,19,19,19,611.50769007475,0.549707602339181,11,TRUE,0,0,0,6,0,4,8,0,18
"723",722010,0.00487611957543628,4,4,4,28.8133026085066,0.666666666666667,4,TRUE,0,0,0,1,1,1,1,1,5
"724",159313,0.00452483503370266,4,4,4,0,1,4,TRUE,0,0,0,11,0,0,7,0,18
"725",72501,0.0265823623933657,23,23,23,1377.51076580645,0.482213438735178,12,TRUE,0,0,0,4,0,2,7,3,16
"726",16614,0.0132727650031614,6,6,6,5.74242823377683,0.933333333333333,6,TRUE,0,0,0,2,3,0,5,0,10
"727",1051,0.771040180945595,154,154,154,5230.65868217509,0.860368389780154,142,TRUE,0,0,0,8,3,5,17,2,35
"728",65431,0,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,0,0,1
"729",10078,0.0164558048559221,14,14,14,120.02145712357,0.626373626373626,14,TRUE,0,0,0,1,0,3,7,1,12
"730",486841,0.00705296596603798,6,6,6,17.053586552519,0.866666666666667,6,TRUE,0,0,0,3,1,0,5,3,12
"731",167743,0,0,0,0,0,NaN,0,FALSE,0,0,0,2,0,0,0,1,3
"732",13634,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"733",6011,0,0,0,0,0,NaN,0,FALSE,0,0,0,2,0,0,0,2,4
"734",332810,0.0189799150007575,29,29,29,766.603490758715,0.640394088669951,21,TRUE,0,0,0,1,1,1,2,2,7
"735",95680,0.00273577077187234,7,7,7,0,1,7,FALSE,0,0,0,1,0,0,0,1,2
"736",12854,0.00981232997071368,4,4,4,0,1,4,TRUE,0,0,0,4,0,0,7,1,12
"737",711717,0.0243590990445087,11,11,11,135.445562868878,0.727272727272727,8,FALSE,0,0,0,15,3,2,1,5,26
"738",413,0.00266574219318574,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,1,2,4
"739",51603,0.00977737122920035,4,4,4,0,1,4,FALSE,0,0,0,2,1,1,0,0,4
"740",658,0,0,0,0,0,NaN,0,TRUE,0,0,0,1,0,0,0,7,8
"741",286476,0.046404817551017,65,65,65,5288.81560332433,0.409615384615385,32,TRUE,0,0,0,13,3,20,28,7,71
"742",266217,0.00625336695781402,7,7,7,167.476374565006,0.714285714285714,5,TRUE,0,0,0,15,0,0,4,3,22
"743",7051,0.00356374759268347,3,3,3,0,1,3,TRUE,0,0,0,2,2,0,0,5,9
"744",11429,0.000165158109750717,6,6,6,8781.99999999999,0.466666666666667,4,FALSE,0,0,0,2,0,2,0,2,6
"745",304184,0.0166680055920742,16,16,16,619.270525011493,0.566666666666667,12,TRUE,0,0,0,15,0,3,7,3,28
"746",15759,0.0129792282278291,8,8,8,0,1,8,TRUE,0,0,0,4,0,0,3,4,11
"747",95,0.0124784962993927,8,8,8,771.656015129909,0.642857142857143,6,TRUE,0,0,0,2,0,1,1,1,5
"748",184,0.00357882636897756,3,3,3,0,1,3,FALSE,0,0,0,3,1,0,0,4,8
"749",795488,0.00359858687397376,4,4,4,0,1,4,FALSE,0,0,0,8,2,0,2,3,15
"750",43041,0.00998495468551082,13,13,13,30.133597726091,0.948717948717949,13,FALSE,0,0,0,1,0,0,2,1,4
"751",91118,0.0123121703578148,10,10,10,1061.33738920285,0.511111111111111,6,TRUE,0,0,0,4,3,6,0,2,15
"752",6133,0.000283191767175393,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,0,1,2
"753",24398,0.0050246065602934,4,4,4,0,1,4,FALSE,0,0,0,1,0,0,0,0,1
"754",10076,0.0191582255011013,7,7,7,6.95087244725787,0.857142857142857,7,TRUE,0,0,0,185,15,1,1,248,450
"755",665846,0.00305683607148008,2,2,2,0,1,2,FALSE,0,0,0,2,0,0,1,0,3
"756",1148,0.0421536834504898,58,58,58,7667.47754087207,0.241984271022384,21,TRUE,0,0,0,9,0,18,26,9,62
"757",270365,0.0408909776943348,45,45,45,5688.64124564974,0.381818181818182,23,TRUE,0,0,0,4,0,7,4,2,17
"758",10583,0.00755035471616725,3,3,3,0,1,3,FALSE,0,0,0,1,0,0,2,0,3
"759",55656,0.0274320247025997,23,23,23,2641.76172575881,0.482213438735178,17,TRUE,0,0,0,2,2,7,7,2,20
"760",26228,0.0132674181492169,26,26,26,0,1,26,FALSE,0,0,0,4,0,4,2,4,14
"761",140300,0.00790254443784961,5,5,5,0,1,5,TRUE,0,0,0,3,0,0,3,2,8
"762",4560,0.00878508891923326,4,4,4,0,1,4,FALSE,0,0,0,1,0,0,2,0,3
"763",501177,0.003938557053986,6,6,6,4749.40567947023,0.333333333333333,3,TRUE,0,0,0,2,1,3,0,0,6
"764",277,0.0011966229638783,1,1,1,0,NaN,1,FALSE,0,0,0,2,0,0,1,1,4
"765",15787,0.00129966577406613,2,2,2,0,1,2,TRUE,0,0,0,5,0,0,1,4,10
"766",535247,0.000703993108324609,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,0,2
"767",15478,0.00484811715098726,11,11,11,536.561565992686,0.709090909090909,9,TRUE,0,0,0,3,0,0,2,0,5
"768",801946,0.00583083285806546,5,5,5,18.8522500214227,0.9,5,TRUE,0,0,0,5,0,0,2,1,8
"769",590862,0.00869604859286978,3,3,3,0,1,3,TRUE,0,0,0,2,1,13,1,0,17
"770",27256,0.00800158756082897,5,5,5,0,1,5,FALSE,0,0,0,1,0,0,0,0,1
"771",28946,0.0232431297837383,15,15,15,287.900497184165,0.619047619047619,10,TRUE,0,0,0,4,0,0,14,0,18
"772",127219,0.0059881886495681,1,1,1,0,NaN,1,FALSE,0,0,0,2,0,0,0,2,4
"773",68230,0.0083481409844533,2,2,2,0,1,2,FALSE,0,0,0,4,1,0,0,1,6
"774",47165,0.00355745143536974,4,4,4,100.801672146318,0.666666666666667,3,TRUE,0,0,0,1,0,4,1,0,6
"775",16709,0,0,0,0,0,NaN,0,TRUE,0,0,0,1,0,0,0,4,5
"776",3565,0.00346321736709442,4,4,4,78.1216956143943,0.833333333333333,3,TRUE,0,0,0,1,3,5,1,1,11
"777",740,0.0357732855915192,35,35,35,2593.03594394745,0.433613445378151,16,TRUE,0,0,0,6,0,7,4,4,21
"778",91148,0.0265341482865633,31,31,31,2196.06600536425,0.427956989247312,16,TRUE,0,0,0,1,0,4,6,2,13
"779",93362,0,0,0,0,0,NaN,0,TRUE,0,0,0,2,2,0,0,1,5
"780",69870,0.0207630803789389,18,18,18,1001.35787107596,0.581699346405229,12,TRUE,0,0,0,1,1,0,4,0,6
"781",116623,0.00877917281169163,2,2,2,0,1,2,FALSE,0,0,0,1,1,0,0,0,2
"782",919763,0.0299122967543803,26,26,26,1302.94781658607,0.547692307692308,20,TRUE,0,0,0,6,0,3,19,3,31
"783",1114,0.00613398103229285,6,6,6,4393.26551970001,0.6,5,TRUE,0,0,0,2,1,0,8,0,11
"784",78422,0.0404772939881052,49,49,49,4641.51102782147,0.302721088435374,25,TRUE,0,0,0,13,0,12,24,18,67
"785",279062,0.00108705274372456,1,1,1,0,NaN,1,TRUE,0,0,0,3,0,0,0,2,5
"786",846684,0.0171497960063883,30,30,30,1983.32098397971,0.873563218390805,28,TRUE,0,0,0,1,1,3,1,0,6
"787",324744,0.00323172002342432,3,3,3,0,1,3,TRUE,0,0,0,5,0,0,3,3,11
"788",297205,0.00768336641241183,3,3,3,0,1,3,TRUE,0,0,0,3,1,0,5,2,11
"789",69672,0,0,0,0,0,NaN,0,FALSE,0,0,0,2,0,0,0,2,4
"790",426230,0.0230306971250673,21,21,21,511.02928893433,0.804761904761905,18,TRUE,0,0,0,5,4,2,2,46,59
"791",909587,0.029900578965867,50,50,50,3413.68334821211,0.376326530612245,22,TRUE,0,0,0,4,6,7,5,5,27
"792",48502,0.00929922046317867,6,6,6,0,1,6,FALSE,0,0,0,1,1,1,0,0,3
"793",75005,0.0110940108284637,4,4,4,0,1,4,FALSE,0,0,0,3,4,4,0,2,13
"794",6090,0.00369173595455039,7,7,7,0,1,7,TRUE,0,0,0,11,0,0,1,28,40
"795",4183,0.00551016227206364,5,5,5,0,1,5,FALSE,0,0,0,4,0,0,4,18,26
"796",402328,0.0149418437374745,17,17,17,670.952962082618,0.588235294117647,11,TRUE,0,0,0,1,2,15,3,0,21
"797",208777,0.0103672242800283,3,3,3,0,1,3,FALSE,0,0,0,1,0,0,1,0,2
"798",121605,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"799",338814,0.0225481059698061,19,19,19,144.85229022314,0.894736842105263,17,FALSE,0,0,0,2,1,1,2,1,7
"800",605824,0.00665807280844678,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,1,0,2
